gene	pval	qval	log2fc	mean	coef_mle	coef_sd
CILP2	0.3198473526076784	0.6746471697056864	3.25420341288475	0.003136903428187318	-0.6163331741584587	0.6195725354227783
CINP	0.292295555776096	0.6462329498284302	0.954990532397293	0.07999103741877661	-0.1217109959983451	0.11557410985552775
CIR1	0.13980556993485924	0.4569147218898445	1.8327265370449493	0.2130853685861528	-0.11152973034592456	0.07553576910798296
CIRBP	0.3560189019632323	0.7065811810797175	2.4201073173249315	0.4017477033385615	-0.050246978746565134	0.05444008736592866
CIRH1A	0.44667907807198337	0.7811335234572613	1.7307116153121516	0.045709164239300916	-0.11507493387125878	0.1512227418151232
CISD1	0.2939311082842897	0.6486331820434341	1.844303452176472	0.11696168496527001	-0.10341011566034804	0.0985292860385582
CISD2	0.32082045673938353	0.6754875022399027	2.526868667291597	0.1252520725969079	-0.0931148511183911	0.09379266494636472
CISD3	0.6099273140597241	0.8805859689608293	3.401600211906264	0.018597356038539098	-0.11899067730913646	0.23323400969663796
CISH	0.038428419529110684	0.22857966277762776	2.6259651486800117	0.003136903428187318	-1.2626584124415157	0.6099046135151905
CIT	0.7794340757488298	0.9625927959764848	3.3938354763834715	0.03697064754649339	0.04796701540491426	0.17127614286734985
CITED2	0.36577256505916944	0.7142686339453919	3.63652103476498	0.15886175218462914	0.08350790118005576	0.0923330656358346
CITED4	0.03902622314112869	0.2298823385148605	2.5490580908171867	0.00425722608111136	-1.1156553909887756	0.5405542079981084
CIZ1	0.8986885650687622	1.0	1.8690885162894355	0.03786690566883262	0.02112021486942595	0.16588529187224346
CKAP2	0.3044178806488125	0.6592678810011992	2.4073288725930606	0.3067443423706027	-0.07068400562877147	0.0688253437422396
CKAP2L	0.3846114707431876	0.7301766317318108	3.5546783531019424	0.07102845619538428	0.12097090076464848	0.1391380227818209
CKAP4	0.6935391733112675	0.9265802506661892	2.40981072501476	0.2729105982522967	-0.025897014522167663	0.06571900460126154
CKAP5	0.21117667266144524	0.5561933492430867	2.6176959577427192	0.218686981850773	-0.09421090656298216	0.07534844513214772
CKB	0.0	0.0	3.602905230307956	2.1422809769213536	0.6406255351322185	0.039026634873869065
CKLF	0.6535331306647048	0.906440114785782	1.5205112344815814	0.06789155276719695	-0.0560887730733018	0.12495846333620975
CKMT2	0.5303614773372125	0.8350324857850658	3.9552047767377685	0.004033161550526553	-0.3222735757818878	0.5136207862134559
CKMT2-AS1	0.032691343901977366	0.20707032136527054	3.913241025886406	0.01702890432444544	-0.5246885300126064	0.24565752810070424
CKS2	0.15012876800100905	0.4717645305819254	1.5342356463072258	0.3179475688998432	0.09698387740918037	0.06739312194110003
CLASP1	0.978520798809328	1.0	3.5420162222952056	0.03764284113824781	0.004493337637903425	0.16689315456236092
CLASP2	0.6021340405212539	0.8769622247869121	3.123656799017811	0.045933228769885724	0.08181328382799657	0.15693061641017095
CLASRP	1.0	1.0	0.0	0.016356710732691015	0.0	0.25649679834800065
CLCC1	0.7564327611533381	0.9542679321958444	3.229368319998647	0.05355142280976921	-0.043462141943816014	0.14012425655541716
CLCF1	0.37800629176435385	0.7248744239138075	1.5046565767634106	0.008290387631637912	0.3169538165761345	0.3595310199952558
CLCN2	0.060607225132417675	0.29574806073505905	3.4382924586539234	0.023526775711404886	0.3984897249999666	0.2123749348231485
CLCN3	0.26926324992090755	0.6230457465297332	2.349048581267436	0.08917768317275375	0.12424034986157335	0.11245904972744028
CLCN4	0.17669131229869614	0.5097236134114972	3.726818809870738	0.011427291059825229	0.4244185847148015	0.3141484410401898
CLCN5	0.6998157247950171	0.9300610610511622	3.3199853572260065	0.09679587721263724	-0.04098135481130652	0.10628792848592218
CLCN6	0.4496539562379975	0.7824690115910333	3.105463532067997	0.02419896930315931	0.16000294598586706	0.21164633129936872
CLCN7	0.068536630458778	0.3153649982156175	2.789130820204281	0.026215550078422585	0.3662158926548753	0.20105599579730293
CLCNKA	0.687536948869679	0.923669586002272	5.816082137148941	0.002688774367017701	-0.27838429450531743	0.6921541392513101
CLCNKB	0.5406239361377747	0.8409514590281885	2.4900630798488455	0.004033161550526553	0.3200569757271081	0.5230802389002487
CLDN1	0.8014228567922614	0.9718649766741908	4.39378450864794	0.010531032937485996	-0.080686366880717	0.3208127798995136
CLDN10	0.13961911890662404	0.4566147310250945	13.157083508138097	0.009634774815146765	-0.5120644736170262	0.346642772147412
CLDN12	0.2416440246220284	0.5933070158481366	2.910382614041108	0.03405780864889088	-0.20605090550638608	0.17597840628577294
CLDN15	0.5617885011135617	0.8532450630093281	2.0257119156303216	0.011651355590410035	0.17114004139138655	0.2949739194763248
CLDN18	4.948976105167979e-05	0.0013929193862296974	4.5105343087244805	0.024647098364328927	-1.0367402188182728	0.2554790984486933
CLDN19	4.733322518379879e-07	2.3625303595375353e-05	4.042700070017571	0.039659421913511086	0.8920347558372426	0.1771028055298164
CLDN23	0.43532782087078337	0.7706099650854233	0.7211319892323959	0.003136903428187318	-0.4374777004232385	0.5607918251471427
CLDN3	0.025528755227289368	0.17755815577445547	3.3521660691336126	0.05243110015684517	0.33054697339832834	0.14800790193819324
CLDN4	0.002163161204988162	0.030763430922619107	2.0223224358515357	0.079542908357607	-0.3551650870445987	0.11580719125941742
CLDN6	0.2671092088734843	0.6211639533415164	1.510553061900231	0.2574501456419449	-0.0730941080055823	0.06586571804924254
CLDN7	0.048225194658214836	0.2604008740671349	1.6327881237318758	0.12323549182164464	-0.1861912889297057	0.09425599979960354
CLDND1	0.09769828852191932	0.379243978578016	2.1602326714432083	0.0636343266860856	0.212426496065501	0.12826786888131134
CLDND2	0.5700593172676875	0.8577541540214071	4.357092418752091	0.005825677795205019	-0.23023039861870265	0.4053608001656527
CLEC16A	1.0	1.0	0.0	0.008738516692807528	0.0	0.3488223361154509
CLEC2D	1.0	1.0	0.0	0.020613936813802376	0.0	0.2170148526528477
CLGN	3.0629660539016604e-06	0.0001289640247112092	5.14463344169594	0.02419896930315931	-0.9706040401566702	0.20799170413958695
CLHC1	1.0	1.0	0.0	0.013667936365673313	0.0	0.2739480593961349
CLIC1	0.9616140401308956	1.0	2.177984445836794	0.1326462021062066	0.004441664298988142	0.092288110112898
CLIC4	0.7709200957610631	0.9596799760010007	1.8103586769987177	0.1382478153708268	0.02590528147461077	0.08896912709010588
CLIC6	0.11598776805102262	0.4142722103222317	5.691683069142902	0.018821420569123903	0.4064905554101265	0.25860817467456265
CLINT1	0.05392711308908682	0.2760923365389055	1.8131292840856013	0.2265292404212413	0.13597955603024678	0.07054998130312351
CLIP1	0.7046267707176361	0.932842115631778	2.554632225550145	0.2628276943759803	0.026284849583729224	0.06933811351322225
CLIP2	0.4592277452247391	0.7888865917427392	4.354698051627478	0.003136903428187318	-0.4338500920988944	0.5861895830384362
CLIP3	0.6369250484492417	0.8973467511660257	3.635414776875802	0.011651355590410035	-0.14543069831774916	0.3081142948230445
CLIP4	0.5155703692860001	0.8261404259654024	4.3214374302128284	0.008290387631637912	0.2352181576928127	0.361769090232358
CLK1	0.3790482387644789	0.7255733852772623	2.5712389034866487	0.043468518933452834	-0.13799752310613858	0.15687752978702416
CLK2	0.19838869530801828	0.5396518493455923	3.509452858883337	0.058032713421465376	0.17580780783592875	0.1366924665280256
CLK3	0.7100175761169782	0.9350696713559604	1.7524572861060432	0.045036970647546484	-0.05692687800521677	0.15309818379054255
CLK4	0.7544231666930381	0.953430843018934	2.4417294505276934	0.020613936813802376	0.0684465697555574	0.21881025780716226
CLMN	0.7236262063418684	0.9408443031399532	4.521708879413231	0.014340129957427741	-0.09447873279039476	0.26717841747110355
CLMP	0.19094477288168887	0.5304110382621198	4.580874582902396	0.012323549182164464	-0.42410246268071206	0.3242895867416018
CLN5	0.03276426483754635	0.2071476531746236	2.9521877505131693	0.02576742101725297	-0.4489191160655365	0.2102704890102148
CLN6	0.9674233430924986	1.0	3.096907122537369	0.045709164239300916	0.006323371111543237	0.15483227816731115
CLN8	0.10940222209184024	0.4017225837433015	2.6203981881440503	0.0692359399507058	0.20363708569440936	0.12720275838324865
CLNS1A	0.0036348199012876674	0.04547997991346811	0.9883574600419309	0.16043020389872284	-0.2380741268787159	0.08186223364531117
CLOCK	0.012285670228093348	0.10954709693223308	3.1835196865352478	0.04010755097468071	0.4364934596168117	0.17433024018494184
CLP1	0.3332821283869469	0.6865721888397469	2.177578399319728	0.01926954963029353	0.2235941413090348	0.2310993128473412
CLPB	0.1123219067422676	0.4077573371976633	6.186434137628948	0.004705355142280977	-0.7936060204582513	0.4998014011429687
CLPP	0.5400085816652194	0.8406666430687082	0.8779760444269913	0.07506161774591083	0.07276591424438872	0.11874332994499295
CLPTM1	0.7092413872026904	0.934841388075588	2.0477359978966683	0.0266636791395922	-0.07524340713683979	0.2017925098839904
CLPTM1L	0.8265237066593434	0.9828257280622256	2.259384507584026	0.09612368362088282	-0.0231862731996684	0.10579504195861032
CLPX	0.19449292934967224	0.5351181107778588	2.1285730610122706	0.09948465157965494	0.13822115839329566	0.10653688372474146
CLSPN	0.5401802762506938	0.8407633530357514	3.0314261444621358	0.2729105982522967	-0.04615007467532947	0.07534209104264178
CLSTN1	0.3573568305586501	0.7079530540312252	3.187621500667373	0.08469639256105757	0.1039234182386619	0.11290951608071308
CLSTN2	0.10921184206789558	0.4011650940008621	7.266956713551052	0.003136903428187318	-0.963215673939413	0.6013536599249979
CLSTN3	0.2293419491423909	0.5777453377301381	1.9231926782770168	0.009858839345731571	-0.3800080509929231	0.3161318161986293
CLTA	0.032794102458724834	0.2071476531746236	1.6365981006365864	0.4060049294196729	-0.12036568258413215	0.05638806423999936
CLTB	0.6675478575490639	0.9123538421248699	3.510736549735043	0.025991485547837773	-0.08503800909786148	0.19798572733294253
CLTC	0.10497033255779308	0.393631483453774	2.563880127922816	0.2874747927403092	0.10449756076910624	0.06445610155483021
CLTCL1	0.8553637501535989	0.9985306033856352	2.6786186379934134	0.014788259018597356	0.048179065079629824	0.26431489992259843
CLU	0.7508895872014361	0.9527244293000828	2.8161765423848517	0.10306968406901187	-0.033076493927710365	0.10418889750894726
CLUAP1	0.5350129439934936	0.8372577436158584	2.170016338093516	0.05444768093210845	-0.08644365814874215	0.1393416643099282
CLUH	0.8745250497481942	1.0	2.562280254187752	0.03652251848532377	0.02706550505154806	0.17139462145462356
CLUL1	0.26672434623976216	0.6207287854335326	6.24725889673746	0.003136903428187318	-0.6781509884828989	0.6105960690707923
CLVS2	1.0	1.0	0.0	0.028904324445440287	0.0	0.18967971134090328
CLYBL	0.8187961746155308	0.9790905550283612	4.261886000788984	0.014564194488012546	-0.059953884939703626	0.2617004022884186
CMAS	0.9404596414905296	1.0	1.5163669803436624	0.14810665471655834	0.006479676860725473	0.0867517609047982
CMBL	0.005168673165191873	0.05929754876666068	2.8215085254774235	0.08895361864216894	0.3108448602150445	0.1111617567670653
CMC1	0.10108337920969124	0.3858513840037857	0.2713834451540824	0.06251400403316155	-0.2090814173735837	0.12751790846042796
CMC2	0.2856079388461141	0.6391024728728012	1.303449998580172	0.13667936365673314	0.09691982874923746	0.09076537330516853
CMIP	0.07098716330397957	0.32178659296909634	2.808436669026544	0.05243110015684517	0.2575624765998253	0.14264967018178865
CMPK1	0.2598918197045688	0.6138757210450329	2.1322858351626253	0.06251400403316155	0.14487252402356318	0.1285873414195534
CMPK2	0.4095657986841559	0.7504528766560686	2.319394576161959	0.0033609679587721267	-0.4384004508193258	0.5316148823894993
CMSS1	0.8523088284988598	0.9964761194060608	1.75884715796018	0.1814922697736948	-0.01541240339785196	0.08278523248736129
CMTM3	0.9971890516717824	1.0	2.6334476234733946	0.1008290387631638	0.0003706967742360351	0.10522164996717476
CMTM4	0.09153949336037992	0.3677117605690883	2.8956049716578227	0.056016132646202116	0.23379845465504245	0.13856101075481114
CMTM6	0.6501961353595438	0.9051504574882197	2.087999245529105	0.18709388303831506	0.03539398218360545	0.07804803433548975
CMTM7	0.19794646916470796	0.53893847719176	3.1039307087030164	0.043692583464037635	0.2071833769520108	0.16092860049897645
CMTM8	0.8566470967984299	0.998747640086893	2.8620614883855118	0.03136903428187318	0.03259865536365168	0.18045810385072347
CMTR1	1.0	1.0	0.0	0.045036970647546484	0.0	0.1525138587613507
CMTR2	0.3953760395121324	0.7380660308367905	1.5204268265372367	0.027784001792516246	-0.16648794689808225	0.1958892929086824
CMYA5	0.9073276756254188	1.0	4.075508391392532	0.00560161326462021	0.05043690566110708	0.43326983341645975
CNBP	0.4569901090400426	0.7879108474909389	0.8654252205580522	0.4976473224288595	-0.0386155873141751	0.051915776901423384
CNDP2	0.4890906267627098	0.8099973386757908	1.6182212993293392	0.13892000896258122	0.06343523311174262	0.0917017575708287
CNEP1R1	0.8973585710800858	1.0	2.381671502072756	0.013667936365673313	-0.03519426429924735	0.2728262192696145
CNFN	0.08004037273255983	0.345699860329489	2.2748551396532872	0.032041227873627606	0.3170168029743561	0.18110569554942946
CNGA1	0.1896464100325204	0.5295421958182687	6.490011749092251	0.003136903428187318	0.8750050718785355	0.6671148472850322
CNIH1	0.4184516761104076	0.7576657491731078	2.269116108517119	0.0956755545597132	-0.0834411792629514	0.10312706960802756
CNIH3	0.4185211795301256	0.7576657491731078	4.241803596990572	0.002464709836432893	-0.5089636713615795	0.6291350683276546
CNIH4	0.6143042927546238	0.8840269001016259	1.6527329439532343	0.24557472552095005	0.035649718691069275	0.07074214072394383
CNKSR1	0.07361803203337636	0.3291469406156755	3.97821208931886	0.01770109791619986	0.44827154292436294	0.25057381069500234
CNKSR2	1.2292310875183787e-05	0.00042499813368456586	4.219272416630614	0.042796325341698416	0.8032855170278382	0.183719910245686
CNKSR3	0.037756241651241806	0.22670261281931106	4.263871912207328	0.045709164239300916	0.3461328153080769	0.16661096150531754
CNN2	0.20026508989773872	0.5413410019077205	1.8583774437851308	0.25364104862200315	-0.08784197986539148	0.06858385965669632
CNN3	2.587934643294432e-05	0.0008110043587639125	1.55650458737691	0.4311001568451714	-0.2314301407380045	0.05501084783037979
CNNM1	0.5764208846351315	0.8618331868930084	10.055568720484546	0.002912838897602509	0.3166469214547471	0.5668374797354684
CNNM2	1.0	1.0	0.0	0.015012323549182163	0.0	0.25629633032191096
CNNM3	0.38996028981567377	0.7335755563608674	3.0069324808615225	0.020838001344387184	0.1919472734311233	0.22327514755755531
CNNM4	0.6803797304040757	0.9207910659770384	2.2438612894787044	0.01568451714093659	0.10460745967510207	0.2539354951673436
CNOT1	0.3102976268584339	0.6642548744995787	2.348956030988063	0.11584136231234594	0.09682373967928627	0.09543066952998114
CNOT10	0.41950017861819977	0.7584214072656388	2.1363002606538544	0.07349316603181716	-0.0999708678076359	0.12383533804224252
CNOT11	0.3324848943818557	0.6856829212807737	1.533632697245864	0.044140712525207265	0.1508080128262454	0.1556132161798129
CNOT2	0.2907601314290991	0.6444978852892317	2.4688208421807207	0.15751736500112032	0.08760732216421596	0.08292570463233757
CNOT3	0.3509591853561762	0.7028646290782601	1.6535424079807248	0.0318171633430428	-0.17042574215206466	0.1827170449031603
CNOT4	0.8461204661782176	0.9935426188149291	2.1131041121270058	0.09746807080439167	-0.020824785607449544	0.1073051097288568
CNOT6	0.4054739159890708	0.7468511769814795	2.2314122895314004	0.05265516468742998	0.11629125916820594	0.13979248716959894
CNOT6L	0.03787372140123213	0.2269099407002103	2.4782151885652786	0.01120322652924042	-0.6605450604949477	0.3181481006779341
CNOT7	0.07744169967801495	0.3387755711057054	1.3325897286765145	0.23840466054223616	-0.12262083864466725	0.06944496785203494
CNOT8	0.7989632576262271	0.9704928915201411	2.7394454435333992	0.037418776607663004	0.04251053660250192	0.16691150644345254
CNP	0.14367253333723884	0.4618382184044356	1.8071203130948723	0.10710284561953842	-0.14636207412333735	0.10009369662675263
CNPPD1	0.5034143499770543	0.8188984792350138	1.6081100156058237	0.028456195384270667	-0.12456945910484273	0.18616708737208715
CNPY2	0.9193238627119702	1.0	1.6137218854610584	0.29285234147434464	0.006368987534482611	0.06288156169621273
CNPY3	0.7629942909377383	0.955989012999671	2.130722376927184	0.07326910150123235	-0.03586882243077008	0.11894774242098675
CNPY4	0.13874746207988298	0.4555893585920573	2.4296333686777927	0.023078646650235263	-0.31585943830608315	0.2133505704850631
CNR1	0.01470838952162157	0.12262957147589848	14.603044191058798	0.010755097468070804	0.9412760076659258	0.3858509801036354
CNST	0.12425669471490285	0.4296192847716179	1.5473837933542591	0.02576742101725297	0.3056636884509015	0.19885097788191314
CNTD1	0.3635707013604388	0.7126595491209079	6.175653660435748	0.002240645305848084	-0.667371667544907	0.7345198499680506
CNTLN	0.8957857285329021	1.0	2.5553289578674803	0.079542908357607	-0.01616716730665621	0.12342590271921387
CNTN3	0.1699854815347659	0.499796472178773	13.482571920801654	0.005153484203450594	0.7289117625846158	0.5311798270713745
CNTN4	2.8975849573065204e-06	0.0001227538614937941	8.6210763935833	0.018821420569123903	2.1258677818766607	0.4544444055066577
CNTN6	0.7900221578344775	0.9673366760424656	5.357112255027649	0.00425722608111136	-0.13367984181483894	0.5020238771804355
CNTNAP1	0.9840533686852582	1.0	4.304120273158529	0.0069460004481290616	0.008029369033927907	0.401720145068008
CNTNAP2	1.6066530328373576e-09	1.3049064809896785e-07	2.3501822346253904	0.13914407349316604	-0.6164251986754895	0.10217083649821164
CNTNAP3B	0.5958181516371459	0.8733660774638472	6.298771287700823	0.002464709836432893	-0.3611777389611421	0.6809229939328468
CNTRL	0.19449979999058264	0.5351181107778588	2.6493401507912018	0.08828142505041453	0.15506015310118934	0.1195177357921064
CNTROB	1.0	1.0	0.0	0.027335872731346626	0.0	0.1888626459946878
COA1	0.12955813390432347	0.4409409734616275	2.0367910134909453	0.18485323773246692	-0.11588219323763922	0.07644717459587952
COA3	0.21468360271434328	0.5597923880807515	1.5227997422520214	0.17454626932556574	0.09943287460392608	0.08013679379351099
COA4	0.16642538793972195	0.4946085734835276	1.5016330556375492	0.17140936589737846	-0.11305852028586345	0.0817025847183588
COA5	0.16157061180340948	0.4872788495152559	2.1363329165225493	0.06161774591082232	-0.1834497553672992	0.13105344704552746
COA6	0.5611338422571261	0.8530427642951947	1.859385659517056	0.10284561953842708	-0.06068125893478608	0.10441435706697504
COASY	0.3957891872017374	0.7385814383615735	2.6463229855251598	0.05086264844275151	0.12113737272931414	0.14265460326759927
COBL	0.17000945130429046	0.499796472178773	3.367968342128867	0.024647098364328927	-0.2898031653516036	0.2112000981274688
COBLL1	0.7677163219160903	0.9581692807105716	4.13725189974222	0.03271342146538203	-0.0553117135969412	0.187266674185016
COCH	0.006672730506815494	0.07161055428971813	1.6011740676190451	0.01926954963029353	-0.6573519149597771	0.2423193321641323
COG1	0.5701194956079361	0.8577541540214071	5.007326264226622	0.021958323997311225	-0.12215104512126833	0.21510179761164075
COG2	0.7289697816561362	0.9430301443703556	2.1075976658048003	0.039659421913511086	0.05694254402016796	0.16433811212238
COG3	0.0008306047849742093	0.014981447146591324	2.311957101135879	0.02419896930315931	0.7354730765979388	0.2200441093385713
COG4	0.1272774719617582	0.4352931196769864	2.0941262924244777	0.03764284113824781	0.2555654161606909	0.16759197474804047
COG5	0.19034850015859872	0.5299530551886749	2.6601522883397783	0.027784001792516246	-0.24962752210723976	0.19062100751228428
COG6	0.2309280137815981	0.5792175858480763	2.8113607111278784	0.02442303383374412	0.24958424206445975	0.2083390041543209
COG7	0.6140885864630692	0.8839679954984156	3.0791511572723578	0.0212861304055568	-0.11101401373992513	0.2201584838933157
COG8	0.7140491835057985	0.937232269396678	3.970342662581802	0.02240645305848084	-0.07853638901311187	0.21433236893986493
COIL	0.919419595098664	1.0	2.7885464042216777	0.11001568451714093	-0.010670991059661973	0.10548120734997578
COL11A1	0.0004593318851600081	0.009163938162363766	5.044249026382063	0.028232130853685863	-0.7345100487831611	0.2096554035860896
COL12A1	1.0	1.0	0.0	0.005377548734035402	0.0	0.4479056271358689
COL13A1	0.18281565336051295	0.5204288852376651	4.101043288010459	0.002464709836432893	-1.109780989183212	0.8330841383734694
COL14A1	0.033211633551033286	0.20894683551466176	6.160844052739054	0.010755097468070804	0.8257991838577488	0.3877873546008697
COL16A1	0.14018795905120518	0.4570867731929039	5.132236821994744	0.0033609679587721267	0.92032043108716	0.6239073731099223
COL18A1	2.220446049250313e-16	4.688898841847662e-14	5.073904031856674	0.4976473224288595	0.44848168712300535	0.05490456369205371
COL19A1	0.00011242908010244969	0.002821209421364213	3.9846453802404938	0.02151019493614161	1.0134195071466194	0.2624030090519148
COL1A1	0.4284959715282413	0.7648967280441075	4.826258759233453	0.02375084024198969	-0.17150213287699465	0.21660655088905253
COL1A2	0.05730972199590734	0.2865419068120147	1.7031082767899617	0.027784001792516246	-0.38514099562913373	0.2026054286876841
COL21A1	0.05414680566031138	0.2768041171297706	9.556266608323329	0.002688774367017701	-1.3656281744446293	0.7091739823188821
COL22A1	0.13410921134656273	0.44908100388946576	3.0322030341140347	0.009186645753977143	-0.5160159137140351	0.3444486258373921
COL23A1	0.4517620664438529	0.7837929064450696	4.845760965957874	0.010979161998655613	0.24054225577863325	0.31966570581055703
COL27A1	0.4665065699759974	0.7942433902601709	3.4655672928859445	0.04727761595339458	0.11178084921495113	0.15350825684659658
COL2A1	0.14639749557476933	0.4657978730318229	5.1977158275623525	0.5196056464261707	-0.07968484955633967	0.05486522116241303
COL4A1	8.881784197001252e-16	1.8195726848961073e-13	3.7236257952791423	0.4033161550526552	0.4973689478352966	0.06180758825303489
COL4A2	0.0007412644505566668	0.01369393788471172	3.29077173785779	0.2336993053999552	0.23854545972022675	0.07070436014075837
COL4A3	0.024099799663498626	0.1716626103690618	5.472432540297227	0.0345059377100605	0.4273127154411194	0.1894507561520843
COL4A3BP	0.41453899237898506	0.7552010211613146	2.3522371958776214	0.1835088505489581	0.06561568691679245	0.08041807625933263
COL4A4	0.5018486240070426	0.8178053203277533	4.894501822907533	0.0318171633430428	0.1269874959980817	0.1890865668765964
COL4A5	0.0018727048656603797	0.027491708006475258	2.317669391249382	0.08962581223392338	0.3490886917110825	0.11225760003833556
COL4A6	0.0001332896071368772	0.0032905272438143464	4.770022294717392	0.10956755545597133	0.40333812971794203	0.10557761439064403
COL5A1	1.0	1.0	0.0	0.013667936365673313	0.0	0.2741178848695111
COL5A2	0.6677142753486061	0.9123538421248699	5.4855015273669805	0.013892000896258123	0.12744945735714114	0.29688626999188994
COL6A1	0.4850836720189979	0.8075947943661608	3.620398438599583	0.07483755321532601	0.085610545266119	0.1226249376609369
COL6A2	0.6824721941960081	0.9217370203221892	4.428697864455543	0.01120322652924042	0.12802765876407074	0.3129557139042874
COL6A3	0.28568989335466943	0.6391816587100558	7.2633613995009245	0.00425722608111136	-0.5240520046615086	0.4908579444318621
COL7A1	0.9478491777036988	1.0	3.3850598711009066	0.010979161998655613	-0.020830016555365385	0.31846296751898906
COL9A1	0.0119365831904914	0.10771961924568374	11.699477745472018	0.005153484203450594	-1.3230782689405842	0.5262812702373303
COL9A2	0.21893982505727386	0.5653062525839242	6.825477731684171	0.004033161550526553	-0.6251892495788376	0.5085518256553456
COL9A3	0.7700474788603007	0.9592224062833732	6.463805854307492	0.03293748599596684	-0.05576168951294562	0.19076034635446765
COLEC12	8.195666367782908e-13	1.1249371656418816e-10	3.512984594665937	0.2852341474344611	-0.5484525465099299	0.0766225116191086
COLGALT1	0.0404158872867566	0.2345983209118253	3.2079912349937816	0.07214877884830831	0.2481365816180104	0.12107336079745858
COLGALT2	0.1204086835863274	0.4212922740010017	9.132488461900511	0.006721935917544253	-0.6103192806266959	0.39297843441580826
COLQ	0.09570563572593782	0.3756089745933636	3.159183092938028	0.00425722608111136	0.9058980688587204	0.5437435969381226
COMMD1	0.8252979257803514	0.982398693024118	0.952022031776844	0.08357606990813354	0.02493340697712416	0.11295573164803832
COMMD10	0.05562519167325752	0.2812196614759237	1.1019151265930383	0.03383374411830607	-0.3257559581073481	0.17019992992635555
COMMD2	0.3585528174256169	0.7084105905847651	1.5797373609882828	0.1458660094107103	-0.08086773779561797	0.08807911241203813
COMMD3	0.005525106360951604	0.06216197533641124	1.3846861745492314	0.04638135783105534	-0.4095576241060209	0.14760379362900325
COMMD4	0.670320580605273	0.9140493035354637	2.2120896508228998	0.15863768765404435	-0.03509913604838534	0.08244883873638834
COMMD5	0.5606192393408169	0.8529003893792999	2.3834524942011264	0.03629845395473896	0.09771900698282296	0.16792458704390326
COMMD6	0.3090792711748285	0.6631893193912296	1.3523023910283114	0.5814474568675778	-0.047813886754262735	0.04700743194159244
COMMD7	0.009650092391165764	0.09308704685613407	1.7747646293324788	0.04884606766748824	-0.37693035220863214	0.14563858227478935
COMMD8	0.08283526362320638	0.3517935731720701	1.411132264183898	0.06475464933900964	-0.2170054820249344	0.12511364432948013
COMMD9	0.8713496996275402	1.0	1.8994129636444896	0.05198297109567555	0.023380888962181653	0.14437609597688608
COMT	0.11348895693802817	0.4095030028736527	0.7857137409378049	0.0398834864440959	-0.2537973937171336	0.16035683316536867
COMTD1	0.10018323670944684	0.38400310166821205	3.8759809671590686	0.01837329150795429	0.41634702498249576	0.25325769422490296
COPA	0.3725938281000336	0.7202116440643658	1.6110854798233714	0.15572484875644185	-0.07375380102649085	0.08271838476903154
COPB1	0.2561095124628985	0.6097765477865816	1.685869033484152	0.218686981850773	-0.0835901124235119	0.07360651988079263
COPB2	0.5661736654749512	0.8560585737287045	1.8399715611022125	0.15841362312345955	-0.04789738251586904	0.08348916244593482
COPE	0.551608519039011	0.8479889106170824	1.7859744945906049	0.060273358727313465	0.07917376587780592	0.13298658380793954
COPG1	0.7856718993261649	0.9653160898088856	2.054060249482548	0.051758906565090745	0.03845784998358783	0.1414228829729416
COPG2	0.3244070539248425	0.6786727697246584	3.7096176868265545	0.013892000896258123	0.2771929554312976	0.28128797214635404
COPRS	0.4792729982378554	0.8032582819310992	1.7001404147948087	0.0425722608111136	0.11025677356834147	0.1558460563643361
COPS2	0.8577618658842106	0.9992055818659658	1.4529069638662535	0.16692807528568224	-0.014775371977009788	0.08244083851593709
COPS3	0.0037191644891900735	0.046408410707839055	1.4997394903523529	0.09007394129509297	-0.32802616976559	0.11307159566374485
COPS4	0.03400239975630148	0.2118551697934608	2.515611248470249	0.07595787586825005	-0.2424645433156705	0.11436773545535768
COPS5	0.0013891661893996599	0.02210494321631437	1.0924668799832995	0.09814026439614608	-0.3277032462087115	0.1025068035931628
COPS6	0.10433434047243084	0.39192478306638906	1.2034068732278291	0.17409814026439616	-0.12722442080447025	0.07833078739662065
COPS7A	0.34198722529525005	0.6943959547932843	2.7655086922822263	0.0318171633430428	0.172318535056374	0.1813409570136496
COPS7B	0.4074830907204001	0.7492961774259171	2.028944012377233	0.051758906565090745	0.11791487685468832	0.14235237089870492
COPS8	0.764583037824178	0.9565358361125591	1.6465757840852044	0.11404884606766748	-0.029218726131309155	0.09756879845376244
COPZ1	0.957406133300844	1.0	1.4588139657116281	0.16267084920457092	-0.004449520015151739	0.0833104972481286
COQ10A	0.15905470085380813	0.4834569852019513	3.660575968863178	0.012995742773918887	0.4194058472297376	0.2978189087142303
COQ10B	0.6239556363813037	0.8903640325733666	0.5299440588185204	0.022854582119650458	0.1033991578285585	0.21091025049982734
COQ2	0.5704939912012612	0.8578060531234553	3.046926705860355	0.01814922697736948	0.13796721782063706	0.2431894087244404
COQ3	0.4974389654237079	0.8151680085250496	4.257918589313856	0.013667936365673313	-0.1932106161990895	0.284750975122753
COQ4	0.20779570744284226	0.5518970356734622	2.6862676685313978	0.06833968182836657	-0.15882493215065088	0.12608657345660326
COQ5	0.23079411425694074	0.5792175858480763	2.59078624723961	0.05019045485099709	0.17394364607757906	0.14515677102154828
COQ6	0.8636067194197461	1.0	1.5753920204902516	0.0159085816715214	0.042242862327280375	0.2459057115882247
